#Tsamp:	2.000000e-05
#Vscale1:	2.217800e-02
-9.837984e-02	-2.883140e-01
-9.835984e-02	-2.883140e-01
-9.833983e-02	-3.104920e-01
-9.831983e-02	-3.104920e-01
-9.829983e-02	-2.883140e-01
-9.827983e-02	-2.883140e-01
-9.825983e-02	-2.883140e-01
-9.823982e-02	-2.883140e-01
-9.821982e-02	-3.104920e-01
-9.819982e-02	-2.883140e-01
-9.817982e-02	-2.883140e-01
-9.815982e-02	-2.883140e-01
-9.813981e-02	-3.104920e-01
-9.811981e-02	-2.883140e-01
-9.809981e-02	-3.104920e-01
-9.807981e-02	-2.883140e-01
-9.805981e-02	-2.883140e-01
-9.803980e-02	-2.883140e-01
-9.801980e-02	-2.883140e-01
-9.799980e-02	-2.883140e-01
-9.797980e-02	-2.883140e-01
-9.795980e-02	-2.883140e-01
-9.793979e-02	-2.883140e-01
-9.791979e-02	-2.883140e-01
-9.789979e-02	-2.883140e-01
-9.787979e-02	-2.883140e-01
-9.785979e-02	-2.883140e-01
-9.783978e-02	-2.883140e-01
-9.781978e-02	-3.104920e-01
-9.779978e-02	-2.883140e-01
-9.777978e-02	-2.883140e-01
-9.775978e-02	-2.883140e-01
-9.773977e-02	-2.883140e-01
-9.771977e-02	-3.104920e-01
-9.769977e-02	-3.104920e-01
-9.767977e-02	-2.883140e-01
-9.765977e-02	-2.883140e-01
-9.763976e-02	-2.883140e-01
-9.761976e-02	-2.883140e-01
-9.759976e-02	-2.661360e-01
-9.757976e-02	-2.883140e-01
-9.755976e-02	-2.883140e-01
-9.753975e-02	-2.883140e-01
-9.751975e-02	-2.883140e-01
-9.749975e-02	-2.883140e-01
-9.747975e-02	-2.883140e-01
-9.745975e-02	-2.883140e-01
-9.743974e-02	-2.883140e-01
-9.741974e-02	-2.883140e-01
-9.739974e-02	-2.883140e-01
-9.737974e-02	-2.883140e-01
-9.735974e-02	-2.883140e-01
-9.733973e-02	-2.883140e-01
-9.731973e-02	-2.883140e-01
-9.729973e-02	-2.883140e-01
-9.727973e-02	-2.661360e-01
-9.725973e-02	-2.661360e-01
-9.723972e-02	-2.883140e-01
-9.721972e-02	-2.661360e-01
-9.719972e-02	-2.883140e-01
-9.717972e-02	-2.661360e-01
-9.715972e-02	-2.883140e-01
-9.713971e-02	-2.883140e-01
-9.711971e-02	-2.661360e-01
-9.709971e-02	-2.883140e-01
-9.707971e-02	-2.883140e-01
-9.705971e-02	-2.883140e-01
-9.703970e-02	-2.883140e-01
-9.701970e-02	-2.661360e-01
-9.699970e-02	-2.883140e-01
-9.697970e-02	-2.661360e-01
-9.695970e-02	-2.883140e-01
-9.693969e-02	-2.883140e-01
-9.691969e-02	-2.661360e-01
-9.689969e-02	-2.661360e-01
-9.687969e-02	-2.883140e-01
-9.685969e-02	-2.883140e-01
-9.683968e-02	-2.661360e-01
-9.681968e-02	-2.661360e-01
-9.679968e-02	-2.661360e-01
-9.677968e-02	-2.661360e-01
-9.675968e-02	-2.883140e-01
-9.673967e-02	-2.661360e-01
-9.671967e-02	-2.883140e-01
-9.669967e-02	-2.883140e-01
-9.667967e-02	-2.883140e-01
-9.665967e-02	-2.661360e-01
-9.663966e-02	-2.883140e-01
-9.661966e-02	-2.883140e-01
-9.659966e-02	-2.883140e-01
-9.657966e-02	-2.661360e-01
-9.655966e-02	-2.883140e-01
-9.653965e-02	-2.661360e-01
-9.651965e-02	-2.883140e-01
-9.649965e-02	-2.883140e-01
-9.647965e-02	-2.661360e-01
-9.645965e-02	-2.883140e-01
-9.643964e-02	-2.883140e-01
-9.641964e-02	-2.883140e-01
-9.639964e-02	-2.661360e-01
-9.637964e-02	-2.661360e-01
-9.635964e-02	-2.661360e-01
-9.633963e-02	-2.661360e-01
-9.631963e-02	-2.661360e-01
-9.629963e-02	-2.883140e-01
-9.627963e-02	-2.883140e-01
-9.625963e-02	-2.661360e-01
-9.623962e-02	-2.661360e-01
-9.621962e-02	-2.883140e-01
-9.619962e-02	-2.883140e-01
-9.617962e-02	-2.883140e-01
-9.615962e-02	-2.661360e-01
-9.613961e-02	-2.883140e-01
-9.611961e-02	-2.661360e-01
-9.609961e-02	-2.661360e-01
-9.607961e-02	-2.661360e-01
-9.605961e-02	-2.661360e-01
-9.603960e-02	-2.883140e-01
-9.601960e-02	-2.661360e-01
-9.599960e-02	-2.661360e-01
-9.597960e-02	-2.661360e-01
-9.595960e-02	-2.661360e-01
-9.593959e-02	-2.661360e-01
-9.591959e-02	-2.661360e-01
-9.589959e-02	-2.661360e-01
-9.587959e-02	-2.883140e-01
-9.585959e-02	-2.661360e-01
-9.583958e-02	-2.661360e-01
-9.581958e-02	-2.661360e-01
-9.579958e-02	-2.439580e-01
-9.577958e-02	-2.661360e-01
-9.575958e-02	-2.661360e-01
-9.573957e-02	-2.883140e-01
-9.571957e-02	-2.661360e-01
-9.569957e-02	-2.661360e-01
-9.567957e-02	-2.661360e-01
-9.565957e-02	-2.661360e-01
-9.563956e-02	-2.661360e-01
-9.561956e-02	-2.661360e-01
-9.559956e-02	-2.661360e-01
-9.557956e-02	-2.661360e-01
-9.555956e-02	-2.439580e-01
-9.553955e-02	-2.661360e-01
-9.551955e-02	-2.661360e-01
-9.549955e-02	-2.661360e-01
-9.547955e-02	-2.661360e-01
-9.545955e-02	-2.661360e-01
-9.543954e-02	-2.661360e-01
-9.541954e-02	-2.439580e-01
-9.539954e-02	-2.661360e-01
-9.537954e-02	-2.439580e-01
-9.535954e-02	-2.439580e-01
-9.533953e-02	-2.661360e-01
-9.531953e-02	-2.661360e-01
-9.529953e-02	-2.661360e-01
-9.527953e-02	-2.661360e-01
-9.525953e-02	-2.439580e-01
-9.523952e-02	-2.661360e-01
-9.521952e-02	-2.439580e-01
-9.519952e-02	-2.439580e-01
-9.517952e-02	-2.439580e-01
-9.515952e-02	-2.661360e-01
-9.513951e-02	-2.439580e-01
-9.511951e-02	-2.661360e-01
-9.509951e-02	-2.661360e-01
-9.507951e-02	-2.439580e-01
-9.505951e-02	-2.439580e-01
-9.503950e-02	-2.439580e-01
-9.501950e-02	-2.439580e-01
-9.499950e-02	-2.217800e-01
-9.497950e-02	-2.439580e-01
-9.495950e-02	-2.661360e-01
-9.493949e-02	-2.439580e-01
-9.491949e-02	-2.439580e-01
-9.489949e-02	-2.439580e-01
-9.487949e-02	-2.439580e-01
-9.485949e-02	-2.661360e-01
-9.483948e-02	-2.439580e-01
-9.481948e-02	-2.217800e-01
-9.479948e-02	-2.439580e-01
-9.477948e-02	-2.439580e-01
-9.475948e-02	-2.217800e-01
-9.473947e-02	-2.217800e-01
-9.471947e-02	-2.217800e-01
-9.469947e-02	-2.217800e-01
-9.467947e-02	-2.439580e-01
-9.465947e-02	-2.217800e-01
-9.463946e-02	-2.439580e-01
-9.461946e-02	-2.217800e-01
-9.459946e-02	-2.217800e-01
-9.457946e-02	-2.217800e-01
-9.455946e-02	-1.996020e-01
-9.453945e-02	-2.217800e-01
-9.451945e-02	-1.996020e-01
-9.449945e-02	-2.217800e-01
-9.447945e-02	-2.217800e-01
-9.445945e-02	-2.217800e-01
-9.443944e-02	-1.996020e-01
-9.441944e-02	-1.996020e-01
-9.439944e-02	-1.996020e-01
-9.437944e-02	-1.996020e-01
-9.435944e-02	-1.996020e-01
-9.433943e-02	-1.996020e-01
-9.431943e-02	-1.996020e-01
-9.429943e-02	-1.996020e-01
-9.427943e-02	-1.774240e-01
-9.425943e-02	-1.996020e-01
-9.423942e-02	-1.996020e-01
-9.421942e-02	-1.774240e-01
-9.419942e-02	-2.217800e-01
-9.417942e-02	-1.996020e-01
-9.415942e-02	-1.774240e-01
-9.413941e-02	-1.774240e-01
-9.411941e-02	-1.774240e-01
-9.409941e-02	-1.774240e-01
-9.407941e-02	-1.552460e-01
-9.405941e-02	-1.552460e-01
-9.403940e-02	-1.774240e-01
-9.401940e-02	-1.774240e-01
-9.399940e-02	-1.552460e-01
-9.397940e-02	-1.774240e-01
-9.395940e-02	-1.552460e-01
-9.393939e-02	-1.330680e-01
-9.391939e-02	-1.552460e-01
-9.389939e-02	-1.330680e-01
-9.387939e-02	-1.552460e-01
-9.385939e-02	-1.108900e-01
-9.383938e-02	-1.330680e-01
-9.381938e-02	-1.108900e-01
-9.379938e-02	-1.330680e-01
-9.377938e-02	-8.871200e-02
-9.375938e-02	-1.108900e-01
-9.373937e-02	-8.871200e-02
-9.371937e-02	-8.871200e-02
-9.369937e-02	-8.871200e-02
-9.367937e-02	-8.871200e-02
-9.365937e-02	-6.653400e-02
-9.363936e-02	-6.653400e-02
-9.361936e-02	-4.435600e-02
-9.359936e-02	-4.435600e-02
-9.357936e-02	-4.435600e-02
-9.355936e-02	-2.217800e-02
-9.353935e-02	-2.217800e-02
-9.351935e-02	0.000000e+00
-9.349935e-02	0.000000e+00
-9.347935e-02	2.217800e-02
-9.345935e-02	0.000000e+00
-9.343934e-02	4.435600e-02
-9.341934e-02	4.435600e-02
-9.339934e-02	6.653400e-02
-9.337934e-02	6.653400e-02
-9.335934e-02	6.653400e-02
-9.333933e-02	8.871200e-02
-9.331933e-02	8.871200e-02
-9.329933e-02	1.108900e-01
-9.327933e-02	1.330680e-01
-9.325933e-02	1.330680e-01
-9.323932e-02	1.552460e-01
-9.321932e-02	1.774240e-01
-9.319932e-02	1.996020e-01
-9.317932e-02	1.774240e-01
-9.315932e-02	1.996020e-01
-9.313931e-02	2.217800e-01
-9.311931e-02	2.439580e-01
-9.309931e-02	2.439580e-01
-9.307931e-02	2.883140e-01
-9.305931e-02	2.883140e-01
-9.303930e-02	3.104920e-01
-9.301930e-02	3.104920e-01
-9.299930e-02	3.104920e-01
-9.297930e-02	3.548480e-01
-9.295930e-02	3.770260e-01
-9.293929e-02	3.770260e-01
-9.291929e-02	3.992040e-01
-9.289929e-02	4.213820e-01
-9.287929e-02	4.435600e-01
-9.285929e-02	4.435600e-01
-9.283928e-02	4.657380e-01
-9.281928e-02	4.879160e-01
-9.279928e-02	5.100940e-01
-9.277928e-02	5.322720e-01
-9.275928e-02	5.322720e-01
-9.273927e-02	5.766280e-01
-9.271927e-02	5.988060e-01
-9.269927e-02	6.209840e-01
-9.267927e-02	6.209840e-01
-9.265927e-02	6.653400e-01
-9.263926e-02	6.653400e-01
-9.261926e-02	6.653400e-01
-9.259926e-02	6.875180e-01
-9.257926e-02	7.096960e-01
-9.255926e-02	7.318740e-01
-9.253925e-02	7.762300e-01
-9.251925e-02	7.762300e-01
-9.249925e-02	8.205860e-01
-9.247925e-02	8.427640e-01
-9.245925e-02	8.427640e-01
-9.243924e-02	8.649420e-01
-9.241924e-02	8.871200e-01
-9.239924e-02	9.092980e-01
-9.237924e-02	9.314760e-01
-9.235924e-02	9.536540e-01
-9.233923e-02	9.980100e-01
-9.231923e-02	9.980100e-01
-9.229923e-02	1.042366e+00
-9.227923e-02	1.042366e+00
-9.225923e-02	1.064544e+00
-9.223922e-02	1.086722e+00
-9.221922e-02	1.131078e+00
-9.219922e-02	1.131078e+00
-9.217922e-02	1.131078e+00
-9.215922e-02	1.153256e+00
-9.213921e-02	1.175434e+00
-9.211921e-02	1.197612e+00
-9.209921e-02	1.219790e+00
-9.207921e-02	1.241968e+00
-9.205921e-02	1.264146e+00
-9.203920e-02	1.286324e+00
-9.201920e-02	1.286324e+00
-9.199920e-02	1.308502e+00
-9.197920e-02	1.330680e+00
-9.195920e-02	1.330680e+00
-9.193919e-02	1.330680e+00
-9.191919e-02	1.352858e+00
-9.189919e-02	1.375036e+00
-9.187919e-02	1.375036e+00
-9.185919e-02	1.397214e+00
-9.183918e-02	1.397214e+00
-9.181918e-02	1.419392e+00
-9.179918e-02	1.419392e+00
-9.177918e-02	1.419392e+00
-9.175918e-02	1.441570e+00
-9.173917e-02	1.463748e+00
-9.171917e-02	1.463748e+00
-9.169917e-02	1.463748e+00
-9.167917e-02	1.463748e+00
-9.165917e-02	1.485926e+00
-9.163916e-02	1.485926e+00
-9.161916e-02	1.485926e+00
-9.159916e-02	1.485926e+00
-9.157916e-02	1.485926e+00
-9.155916e-02	1.485926e+00
-9.153915e-02	1.508104e+00
-9.151915e-02	1.508104e+00
-9.149915e-02	1.508104e+00
-9.147915e-02	1.508104e+00
-9.145915e-02	1.485926e+00
-9.143914e-02	1.485926e+00
-9.141914e-02	1.485926e+00
-9.139914e-02	1.508104e+00
-9.137914e-02	1.485926e+00
-9.135914e-02	1.485926e+00
-9.133913e-02	1.485926e+00
-9.131913e-02	1.463748e+00
-9.129913e-02	1.463748e+00
-9.127913e-02	1.463748e+00
-9.125913e-02	1.463748e+00
-9.123912e-02	1.463748e+00
-9.121912e-02	1.463748e+00
-9.119912e-02	1.419392e+00
-9.117912e-02	1.419392e+00
-9.115912e-02	1.419392e+00
-9.113911e-02	1.397214e+00
-9.111911e-02	1.397214e+00
-9.109911e-02	1.397214e+00
-9.107911e-02	1.375036e+00
-9.105911e-02	1.352858e+00
-9.103910e-02	1.375036e+00
-9.101910e-02	1.352858e+00
-9.099910e-02	1.330680e+00
-9.097910e-02	1.308502e+00
-9.095910e-02	1.308502e+00
-9.093909e-02	1.286324e+00
-9.091909e-02	1.286324e+00
-9.089909e-02	1.241968e+00
-9.087909e-02	1.241968e+00
-9.085909e-02	1.219790e+00
-9.083908e-02	1.197612e+00
-9.081908e-02	1.175434e+00
-9.079908e-02	1.153256e+00
-9.077908e-02	1.131078e+00
-9.075908e-02	1.131078e+00
-9.073907e-02	1.108900e+00
-9.071907e-02	1.086722e+00
-9.069907e-02	1.064544e+00
-9.067907e-02	1.042366e+00
-9.065907e-02	1.042366e+00
-9.063906e-02	1.020188e+00
-9.061906e-02	9.980100e-01
-9.059906e-02	9.536540e-01
-9.057906e-02	9.314760e-01
-9.055906e-02	9.092980e-01
-9.053905e-02	8.871200e-01
-9.051905e-02	8.649420e-01
-9.049905e-02	8.427640e-01
-9.047905e-02	8.205860e-01
-9.045905e-02	7.762300e-01
-9.043904e-02	7.540520e-01
-9.041904e-02	7.318740e-01
-9.039904e-02	6.875180e-01
-9.037904e-02	6.653400e-01
-9.035904e-02	6.209840e-01
-9.033903e-02	5.988060e-01
-9.031903e-02	5.544500e-01
-9.029903e-02	5.322720e-01
-9.027903e-02	4.879160e-01
-9.025903e-02	4.435600e-01
-9.023902e-02	4.213820e-01
-9.021902e-02	3.770260e-01
-9.019902e-02	3.326700e-01
-9.017902e-02	2.883140e-01
-9.015902e-02	2.439580e-01
-9.013901e-02	1.996020e-01
-9.011901e-02	1.774240e-01
-9.009901e-02	1.108900e-01
-9.007901e-02	6.653400e-02
-9.005901e-02	2.217800e-02
-9.003900e-02	0.000000e+00
-9.001900e-02	-6.653400e-02
-8.999900e-02	-1.108900e-01
-8.997900e-02	-1.552460e-01
-8.995900e-02	-1.996020e-01
-8.993899e-02	-2.661360e-01
-8.991899e-02	-2.883140e-01
-8.989899e-02	-3.104920e-01
-8.987899e-02	-3.104920e-01
-8.985899e-02	-3.104920e-01
-8.983898e-02	-2.883140e-01
-8.981898e-02	-3.104920e-01
-8.979898e-02	-2.883140e-01
-8.977898e-02	-3.104920e-01
-8.975898e-02	-3.104920e-01
-8.973897e-02	-3.104920e-01
-8.971897e-02	-3.104920e-01
-8.969897e-02	-2.883140e-01
-8.967897e-02	-3.104920e-01
-8.965897e-02	-3.104920e-01
-8.963896e-02	-3.104920e-01
-8.961896e-02	-2.883140e-01
-8.959896e-02	-3.104920e-01
-8.957896e-02	-3.104920e-01
-8.955896e-02	-3.104920e-01
-8.953895e-02	-2.883140e-01
-8.951895e-02	-3.104920e-01
-8.949895e-02	-3.326700e-01
-8.947895e-02	-2.883140e-01
-8.945895e-02	-3.104920e-01
-8.943894e-02	-2.883140e-01
-8.941894e-02	-2.883140e-01
-8.939894e-02	-3.104920e-01
-8.937894e-02	-3.104920e-01
-8.935894e-02	-2.883140e-01
-8.933893e-02	-2.883140e-01
-8.931893e-02	-3.104920e-01
-8.929893e-02	-2.883140e-01
-8.927893e-02	-2.883140e-01
-8.925893e-02	-2.883140e-01
-8.923892e-02	-3.104920e-01
-8.921892e-02	-3.104920e-01
-8.919892e-02	-2.883140e-01
-8.917892e-02	-3.104920e-01
-8.915892e-02	-3.104920e-01
-8.913891e-02	-3.104920e-01
-8.911891e-02	-3.104920e-01
-8.909891e-02	-3.104920e-01
-8.907891e-02	-2.883140e-01
-8.905891e-02	-3.104920e-01
-8.903890e-02	-3.104920e-01
-8.901890e-02	-2.883140e-01
-8.899890e-02	-3.104920e-01
-8.897890e-02	-2.883140e-01
-8.895890e-02	-2.883140e-01
-8.893889e-02	-2.883140e-01
-8.891889e-02	-2.883140e-01
-8.889889e-02	-3.104920e-01
-8.887889e-02	-2.883140e-01
-8.885889e-02	-2.883140e-01
-8.883888e-02	-3.104920e-01
-8.881888e-02	-3.104920e-01
-8.879888e-02	-2.883140e-01
-8.877888e-02	-2.883140e-01
-8.875888e-02	-3.104920e-01
-8.873887e-02	-3.104920e-01
-8.871887e-02	-3.104920e-01
-8.869887e-02	-2.883140e-01
-8.867887e-02	-3.104920e-01
-8.865887e-02	-2.883140e-01
-8.863886e-02	-3.104920e-01
-8.861886e-02	-2.883140e-01
-8.859886e-02	-3.104920e-01
-8.857886e-02	-3.104920e-01
-8.855886e-02	-3.104920e-01
-8.853885e-02	-2.883140e-01
-8.851885e-02	-2.883140e-01
-8.849885e-02	-2.883140e-01
-8.847885e-02	-3.104920e-01
-8.845885e-02	-2.883140e-01
-8.843884e-02	-2.883140e-01
-8.841884e-02	-2.883140e-01
-8.839884e-02	-2.883140e-01
-8.837884e-02	-2.883140e-01
-8.835884e-02	-2.883140e-01
-8.833883e-02	-3.104920e-01
-8.831883e-02	-2.883140e-01
-8.829883e-02	-2.883140e-01
-8.827883e-02	-2.883140e-01
-8.825883e-02	-2.883140e-01
-8.823882e-02	-3.104920e-01
-8.821882e-02	-2.883140e-01
-8.819882e-02	-3.104920e-01
-8.817882e-02	-2.883140e-01
-8.815882e-02	-3.104920e-01
-8.813881e-02	-3.104920e-01
-8.811881e-02	-3.104920e-01
-8.809881e-02	-2.883140e-01
-8.807881e-02	-2.883140e-01
-8.805881e-02	-2.883140e-01
-8.803880e-02	-2.883140e-01
-8.801880e-02	-2.883140e-01
-8.799880e-02	-2.883140e-01
-8.797880e-02	-3.104920e-01
-8.795880e-02	-2.883140e-01
-8.793879e-02	-2.883140e-01
-8.791879e-02	-2.883140e-01
-8.789879e-02	-2.883140e-01
-8.787879e-02	-3.104920e-01
-8.785879e-02	-3.104920e-01
-8.783878e-02	-2.883140e-01
-8.781878e-02	-2.883140e-01
-8.779878e-02	-2.883140e-01
-8.777878e-02	-3.104920e-01
-8.775878e-02	-2.883140e-01
-8.773877e-02	-2.883140e-01
-8.771877e-02	-2.883140e-01
-8.769877e-02	-3.104920e-01
-8.767877e-02	-2.883140e-01
-8.765877e-02	-2.883140e-01
-8.763876e-02	-2.883140e-01
-8.761876e-02	-2.883140e-01
-8.759876e-02	-2.883140e-01
-8.757876e-02	-2.883140e-01
-8.755876e-02	-2.883140e-01
-8.753875e-02	-2.883140e-01
-8.751875e-02	-2.883140e-01
-8.749875e-02	-2.883140e-01
-8.747875e-02	-2.883140e-01
-8.745875e-02	-2.883140e-01
-8.743874e-02	-2.883140e-01
-8.741874e-02	-2.883140e-01
-8.739874e-02	-3.104920e-01
-8.737874e-02	-2.883140e-01
-8.735874e-02	-2.883140e-01
-8.733873e-02	-2.883140e-01
-8.731873e-02	-3.104920e-01
-8.729873e-02	-2.883140e-01
-8.727873e-02	-2.883140e-01
-8.725873e-02	-2.883140e-01
-8.723872e-02	-2.883140e-01
-8.721872e-02	-2.883140e-01
-8.719872e-02	-2.883140e-01
-8.717872e-02	-2.883140e-01
-8.715872e-02	-2.883140e-01
-8.713871e-02	-2.883140e-01
-8.711871e-02	-2.883140e-01
-8.709871e-02	-2.883140e-01
-8.707871e-02	-2.883140e-01
-8.705871e-02	-2.883140e-01
-8.703870e-02	-2.661360e-01
-8.701870e-02	-2.661360e-01
-8.699870e-02	-2.661360e-01
-8.697870e-02	-2.661360e-01
-8.695870e-02	-2.883140e-01
-8.693869e-02	-2.883140e-01
-8.691869e-02	-3.104920e-01
-8.689869e-02	-2.883140e-01
-8.687869e-02	-2.883140e-01
-8.685869e-02	-2.883140e-01
-8.683868e-02	-2.883140e-01
-8.681868e-02	-2.883140e-01
-8.679868e-02	-2.883140e-01
-8.677868e-02	-2.883140e-01
-8.675868e-02	-2.883140e-01
-8.673867e-02	-2.883140e-01
-8.671867e-02	-2.883140e-01
-8.669867e-02	-2.883140e-01
-8.667867e-02	-2.661360e-01
-8.665867e-02	-2.661360e-01
-8.663866e-02	-2.883140e-01
-8.661866e-02	-2.883140e-01
-8.659866e-02	-2.661360e-01
-8.657866e-02	-2.661360e-01
-8.655866e-02	-2.883140e-01
-8.653865e-02	-2.883140e-01
-8.651865e-02	-2.883140e-01
-8.649865e-02	-2.883140e-01
-8.647865e-02	-2.883140e-01
-8.645865e-02	-2.883140e-01
-8.643864e-02	-2.883140e-01
-8.641864e-02	-2.661360e-01
-8.639864e-02	-2.883140e-01
-8.637864e-02	-2.883140e-01
-8.635864e-02	-2.661360e-01
-8.633863e-02	-2.883140e-01
-8.631863e-02	-2.883140e-01
-8.629863e-02	-2.661360e-01
-8.627863e-02	-2.661360e-01
-8.625863e-02	-2.883140e-01
-8.623862e-02	-2.661360e-01
-8.621862e-02	-2.661360e-01
-8.619862e-02	-2.661360e-01
-8.617862e-02	-2.661360e-01
-8.615862e-02	-2.661360e-01
-8.613861e-02	-2.883140e-01
-8.611861e-02	-2.883140e-01
-8.609861e-02	-2.883140e-01
-8.607861e-02	-2.661360e-01
-8.605861e-02	-2.883140e-01
-8.603860e-02	-2.883140e-01
-8.601860e-02	-2.883140e-01
-8.599860e-02	-2.661360e-01
-8.597860e-02	-2.661360e-01
-8.595860e-02	-2.661360e-01
-8.593859e-02	-2.661360e-01
-8.591859e-02	-2.661360e-01
-8.589859e-02	-2.439580e-01
-8.587859e-02	-2.883140e-01
-8.585859e-02	-2.661360e-01
-8.583858e-02	-2.661360e-01
-8.581858e-02	-2.661360e-01
-8.579858e-02	-2.661360e-01
-8.577858e-02	-2.661360e-01
-8.575858e-02	-2.883140e-01
-8.573857e-02	-2.661360e-01
-8.571857e-02	-2.661360e-01
-8.569857e-02	-2.661360e-01
-8.567857e-02	-2.661360e-01
-8.565857e-02	-2.661360e-01
-8.563856e-02	-2.661360e-01
-8.561856e-02	-2.661360e-01
-8.559856e-02	-2.661360e-01
-8.557856e-02	-2.883140e-01
-8.555856e-02	-2.661360e-01
-8.553855e-02	-2.661360e-01
-8.551855e-02	-2.883140e-01
-8.549855e-02	-2.661360e-01
-8.547855e-02	-2.661360e-01
-8.545855e-02	-2.661360e-01
-8.543854e-02	-2.661360e-01
-8.541854e-02	-2.661360e-01
-8.539854e-02	-2.883140e-01
-8.537854e-02	-2.661360e-01
-8.535854e-02	-2.661360e-01
-8.533853e-02	-2.661360e-01
-8.531853e-02	-2.883140e-01
-8.529853e-02	-2.883140e-01
-8.527853e-02	-2.661360e-01
-8.525853e-02	-2.661360e-01
-8.523852e-02	-2.661360e-01
-8.521852e-02	-2.661360e-01
-8.519852e-02	-2.439580e-01
-8.517852e-02	-2.661360e-01
-8.515852e-02	-2.439580e-01
-8.513851e-02	-2.661360e-01
-8.511851e-02	-2.661360e-01
-8.509851e-02	-2.661360e-01
-8.507851e-02	-2.661360e-01
-8.505851e-02	-2.439580e-01
-8.503850e-02	-2.439580e-01
-8.501850e-02	-2.661360e-01
-8.499850e-02	-2.439580e-01
-8.497850e-02	-2.439580e-01
-8.495850e-02	-2.439580e-01
-8.493849e-02	-2.439580e-01
-8.491849e-02	-2.661360e-01
-8.489849e-02	-2.661360e-01
-8.487849e-02	-2.439580e-01
-8.485849e-02	-2.439580e-01
-8.483848e-02	-2.439580e-01
-8.481848e-02	-2.439580e-01
-8.479848e-02	-2.439580e-01
-8.477848e-02	-2.439580e-01
-8.475848e-02	-2.661360e-01
-8.473847e-02	-2.439580e-01
-8.471847e-02	-2.439580e-01
-8.469847e-02	-2.661360e-01
-8.467847e-02	-2.661360e-01
-8.465847e-02	-2.439580e-01
-8.463846e-02	-2.439580e-01
-8.461846e-02	-2.439580e-01
-8.459846e-02	-2.439580e-01
-8.457846e-02	-2.439580e-01
-8.455846e-02	-2.439580e-01
-8.453845e-02	-2.439580e-01
-8.451845e-02	-2.439580e-01
-8.449845e-02	-2.439580e-01
-8.447845e-02	-2.439580e-01
-8.445845e-02	-2.439580e-01
-8.443844e-02	-2.439580e-01
-8.441844e-02	-2.439580e-01
-8.439844e-02	-2.439580e-01
-8.437844e-02	-2.439580e-01
-8.435844e-02	-2.439580e-01
